# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-110.14811832329683,69.0,0.3825624641263943,2.6139522137477957,0.0,0.0
 0.07322291240887029,0.006701993627046362,0.09152864051108785,1.2499999999999998,-110.14811832329683,69.084,0.3825624641263943,2.6139522137477957,0.0,0.0
 0.10361412832832961,0.013419859486549442,0.22104630092149977,4.2616807683394615,-110.00104189295614,69.168,0.37947114668075904,2.635246470639515,4.839438827668316,159.23807854524338
 0.12697590877553075,0.020153601761714875,0.2882375463798253,2.876118351089777,-109.85480878125173,69.252,0.37641136320180996,2.656667937688847,6.259502011625981,60.78574307155585
 0.1467057577357001,0.026903224191007397,0.3421020831390381,2.730103857761639,-109.70941234546409,69.336,0.37338280498353493,2.6782165291304643,7.369363854795581,56.2529315561508
 0.1641188108003925,0.03366873007316877,0.3885307106701156,2.6663117236585308,-109.56484598782919,69.42,0.37038516480844974,2.699892152854354,8.302183258604497,53.57012353567962
 0.17988912645774857,0.04045012227216481,0.4300099215726768,2.6302080315819967,-109.42110315567723,69.504,0.36741813746944374,2.7216947069826265,9.1147720359618,51.52647512025355
 0.1944168783250797,0.04724740322208605,0.4678825059785358,2.6069129450802295,-109.2781773413633,69.588,0.3644814190842933,2.7436240851793072,9.838123311792968,49.79099880262848
 0.20796264074490198,0.054060574931991456,0.5029743988374775,2.59061777191587,-109.13606208244738,69.672,0.36157470737238967,2.7656801751071853,10.491492063078457,48.234180626804665
 0.22070729755164958,0.060889638990690484,0.5358374228706895,2.5785726937592197,-108.99475096161119,69.756,0.35869770205202145,2.7878628557675325,11.087871802196071,46.794491853390866
 0.2327824676756925,0.06773459657148102,0.5668622065341773,2.569304063196118,-108.85423760681232,69.84,0.3558501045719651,2.8101719998167534,11.636552806746568,45.438780482108236
 0.2442874510683278,0.0745954484368258,0.596337398430025,2.561949973323356,-108.71451569110468,69.924,0.35303161796146815,2.832607475144466,12.144469134746306,44.14750640360505
 0.2552993457774273,0.08147219494297797,0.6244834960571936,2.555972280039194,-108.57557893281887,70.008,0.35024194752747384,2.8551691396746746,12.616971189436837,42.90833386738506
 0.2658794253710552,0.08836483604455313,0.6514734639356038,2.551017470101605,-108.43742109541417,70.092,0.3474808002784395,2.877856846187447,13.058298492186715,41.713041839087495
 0.27607733887307645,0.09527337129904936,0.6774459553051653,2.54684366212889,-108.300035987475,70.176,0.34474788501235715,2.90067044200766,13.471884019407351,40.55589676639863
 0.28593397821359606,0.10219779987131652,0.7025141463583393,2.5432797312691893,-108.16341746272148,70.26,0.3420429129521556,2.9236097639592913,13.860558353990557,39.43274387502491
 0.2954834960372162,0.10913812053796945,0.7267718428135174,2.540201181171492,-108.0275594198242,70.344,0.3393655967986327,2.9466746465563625,14.226691379249516,38.34047247425971
 0.3047547626426934,0.11609433169175552,0.7502978233498885,2.5375152649016237,-107.89245580248205,70.428,0.3367156518508827,2.9698649127331276,14.572293419146028,37.27668015633824
 0.31377244155071143,0.12306643134586828,0.7731590052417538,2.535151464701018,-107.75810059924294,70.512,0.33409279511683515,2.9931803816669897,14.899089289999885,36.23946629584318
 0.3225577990230138,0.13005441713821372,0.7954128007171593,2.5330552052736683,-107.62448784342182,70.596,0.3314967457622771,3.01662086516264,15.208573611532362,35.227288418051316
 0.3311293237822627,0.13705828633562323,0.8171089035065968,2.53118358738064,-107.49161161304795,70.68,0.32892722513305045,3.0401861676104853,15.50205291426985,34.23886776046669
 0.3395032086305164,0.14407803583801998,0.8382906655159732,2.5295024224979095,-107.35946603071034,70.764,0.3263839567147884,3.063876086513201,15.78067823146463,33.27312498844335
 0.34769372980545976,0.15111366218254013,0.8589961730449734,2.527984127840738,-107.22804526346098,70.848,0.3238666661531139,3.0876904124712596,16.0454706656986,32.32913126994027
 0.35571354941592603,0.1581651615475956,0.8792590990267299,2.5266062038742554,-107.09734352270519,70.932,0.32137508139533966,3.111628927974816,16.297341723900374,31.40607525299829
 0.3635739591960927,0.16523252975690264,0.8991093857650235,2.525350114491448,-106.96735506397938,71.016,0.3189089322177408,3.135691412108934,16.537109687816187,30.503239731953382
 0.3712850789174833,0.1723157622834523,0.9185737976419706,2.5242004508052003,-106.83807418692537,71.1,0.31646795116360166,3.1598776315995383,16.76551288594375,29.61997821068319
 0.3788560193566336,0.17941485425344247,0.9376763728426477,2.5231442981502408,-106.70949523505804,71.184,0.31405187245460137,3.1841873515482946,16.983220631668928,28.75570709807561
 0.3862950172602846,0.18652980045015455,0.9564387957711515,2.522170750887752,-106.58161259564446,71.268,0.311660432866373,3.2086203269465337,17.190842243795203,27.909889855510524
 0.3936095479713845,0.1936605953177971,0.9748807065395869,2.521270536255943,-106.45442069951463,71.352,0.30929337143675867,3.2331763055726217,17.388934595191454,27.08203153698509
 0.4008064200736217,0.20080723296529077,0.9930199600562625,2.5204357197117258,-106.32791402089252,71.436,0.30695042935677497,3.2578550292160657,17.578008449360894,26.271670731881475
 0.4078918554421211,0.20796970717002042,1.0108728443946835,2.5196594718500833,-106.20208707723312,71.52,0.30463134998362124,3.2826562336862763,17.758533825431563,25.478374536200068
 0.41487155735869286,0.21514801138153414,1.0284542660010185,2.5189358824324293,-106.07693442902223,71.604,0.3023358791624632,3.3075796454268667,17.930944574258454,24.70173524424321
