# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,134.98036488233464,-45.0,-0.12084142583424923,-8.275307851561092,0.0,0.0
 0.0675810292898587,0.005708994399845922,0.08447628661232336,1.2499999999999998,134.98036488233464,-44.988,-0.12084142583424923,-8.275307851561092,0.0,0.0
 0.09539484303834499,0.011375220097888094,0.20371984041025454,4.287206165836238,134.94098555485212,-44.976,-0.12201149832087918,-8.195948855329116,-1.4158190544674343,-50.90344917350599
 0.1166160638270072,0.01699913292813077,0.2650136335816902,2.8883255012446263,134.90152232052424,-44.964,-0.12316520597640382,-8.11917612666991,-1.8596118819408571,-20.912690739758315
 0.13440591856211234,0.022581188680656464,0.3137774779863993,2.741104136644931,134.86198291964106,-44.952,-0.12430104244354537,-8.044984823471426,-2.2225814359883738,-20.40317694844691
 0.14999158136473656,0.02812184310036798,0.3554968749085611,2.676780413543741,134.82237536434374,-44.94,-0.12541745102199753,-7.973372061473372,-2.5412814199113387,-20.448279162648404
 0.16400378504341676,0.03362155188570905,0.392494208010191,2.6403650667683354,134.78270794228854,-44.928,-0.12651282803253786,-7.904336781901751,-2.830919601572944,-20.670423318374592
 0.17681803230977397,0.039080770687375324,0.42602727169148835,2.6168578601831505,134.74298922020702,-44.916,-0.12758552111302315,-7.837879966913629,-3.099575125712867,-20.965376939873536
 0.1886795274681956,0.044499955107026964,0.4568719497224623,2.600403879866216,134.7032280471325,-44.904,-0.1286338288028626,-7.77400478013095,-3.3521215111108518,-21.291277534997526
 0.19975897616072388,0.0498795606959758,0.48554812953614906,2.5882316538931494,134.66343355760847,-44.892,-0.1296560036266185,-7.712716511607019,-3.5917391404944223,-21.62721594127362
 0.2101809562332169,0.05522004295388678,0.512424915492426,2.5788560109813945,134.62361517449764,-44.88,-0.13065024985982385,-7.654022866951357,-3.8206159322759508,-21.960970006612165
 0.22003973700667878,0.060521857327460446,0.5377758665498702,2.5714083353678525,134.58378261168914,-44.868,-0.13161472544677416,-7.597934019961971,-4.040313272378068,-22.284433050129714
 0.22940873428728922,0.06578545920912007,0.5618105891174594,2.565346306304319,134.5439458764494,-44.856,-0.13254754268856683,-7.544462761935888,-4.25197425579326,-22.591636764932538
 0.23834647710539156,0.07101130393568866,0.584694014240851,2.5603136708122696,134.50411527150914,-44.844,-0.1334467683050246,-7.4936247067014765,-4.456450107245626,-22.87779539127307
 0.24690054157427135,0.0761998467870856,0.6065587733495785,2.556066673132153,134.4643013970322,-44.832,-0.1343104269126003,-7.445438325132635,-4.654380922868494,-23.138803354002338
 0.2551102396768842,0.0813515429849966,0.6275134765639444,2.552432860801157,134.4245151519326,-44.82,-0.13513649916937445,-7.399925306239004,-4.846249472551026,-23.370962888570556
 0.26300851346156484,0.08646684769157764,0.6476484414230599,2.54928676923923,134.3847677351547,-44.808,-0.1359229244081996,-7.357110688678462,-5.032418204466851,-23.57081268528756
 0.27062330425613607,0.09154621600813645,0.6670397721471241,2.5465349275109106,134.34507064655267,-44.796,-0.13666760472403922,-7.317022947897648,-5.213155511817436,-23.735032547373017
 0.2779785646035987,0.09659010297384635,0.6857523360746701,2.5441062645731307,134.30543568723857,-44.784,-0.13736840231664088,-7.279694479484089,-5.38865484588423,-23.860383694961484
 0.285095020741445,0.10159896356445616,0.7038419816813051,2.5419457741658453,134.26587495978552,-44.772,-0.13802314507970745,-7.245161667794968,-5.559048870217274,-23.94366255232922
 0.29199075696468696,0.10657325269101357,0.7213572221326636,2.540010215634948,134.22640086775527,-44.76,-0.13862962782016347,-7.213465229072422,-5.724420243511872,-23.98168490511816
 0.2986816702760378,0.1115134251986047,0.7383405340509094,2.5382651258437736,134.18702611507786,-44.748,-0.13918561318069103,-7.184650605388346,-5.884809867528623,-23.971260208177487
 0.3051818289021994,0.11641993586511414,0.7548293739727965,2.5366826980996158,134.1477637048226,-44.736,-0.13968883731890216,-7.158768153514324,-6.040223402737951,-23.909191167093383
 0.3115037584363911,0.12129323939999687,0.7708569841732377,2.5352402480535456,134.1086269373672,-44.724,-0.14013700967030748,-7.135873687847658,-6.190636457390139,-23.792270040134024
 0.31765867272035914,0.1261337904430753,0.7864530389459399,2.5339190853276263,134.06962940855263,-44.712,-0.14052781792876068,-7.116028802972953,-6.3359986858179305,-23.61726284416714
 0.32365666199028376,0.13094204356336597,0.8016441683883018,2.5327036709675226,134.03078500668872,-44.7,-0.14085892993274673,-7.099301410833173,-6.476237304842416,-23.380938630163467
 0.32950684758641346,0.13571845325791987,0.8164543869708701,2.531580979647265,133.99210790968843,-44.688,-0.1411280011636326,-7.085766054608381,-6.611259824965589,-23.080040437092837
 0.3352175102236854,0.14046347395070827,0.8309054472626249,2.530540010792562,133.95361258102773,-44.676,-0.1413326718589973,-7.075504813194681,-6.740956541446157,-22.71132523817359
 0.3407961971519383,0.1451775599915285,0.8450171342195315,2.5295714096159063,133.91531376575946,-44.664,-0.14147057647291475,-7.068607656316825,-6.865202468039002,-22.27153597087673
 0.34624981230891994,0.14986116565495286,0.8588075118260747,2.5286671702327657,133.87722648544357,-44.652,-0.14153934640118257,-7.065173221625424,-6.983859186897103,-21.75744262156057
 0.3515846926580423,0.1545147451393126,0.872293131208702,2.5278204008541114,133.83936603280404,-44.64,-0.14153661387682237,-7.065309622782753,-7.096776340214851,-21.16582677178955
